id,c_reg,c_raj,name,name_raj,c_sti
data_ti_sprsti_439,13,51,СТРИЙСЬКА ОДПI ГУ ДФС У ЛЬВIВСЬКIЙ ОБЛАСТI (М.МОРШИН),М. МОРШИН,1351
data_ti_sprsti_440,13,52,СТРИЙСЬКА ОДПI ГУ ДФС У ЛЬВIВ.ОБЛ. (М.НОВИЙ РОЗДIЛ),М. НОВИЙ РОЗДIЛ,1352
data_ti_sprsti_441,14,1,СДПI ВПП У М.МИКОЛАЄВI МО ДПС,М.МИКОЛАЇВ,1401
data_ti_sprsti_442,14,2,ДПI В IНГУЛЬСЬКОМУ Р-НI М.МИКОЛАЄВА ГУ ДФС У МИК. ОБЛ.,IНГУЛЬСЬКИЙ Р-Н М.МИКОЛАЇВ,1402
data_ti_sprsti_443,14,3,ДПI У ЦЕНТРАЛЬНОМУ Р-НI М. МИКОЛАЄВА ГУ ДФС У МИК. ОБЛ,ЦЕНТРАЛЬНИЙ Р-Н М.МИКОЛАЇВ,1403
data_ti_sprsti_444,14,4,ДПI У ЦЕНТРАЛЬНОМУ Р-НI М. МИКОЛАЄВА (ЗАВОДСЬКИЙ Р-Н),ЗАВОДСЬКИЙ Р-Н М.МИКОЛАЇВ,1404
data_ti_sprsti_445,14,5,ДПI В IНГУЛЬСЬКОМУ Р-НI М. МИКОЛАЄВА (КОРАБЕЛЬНИЙ Р-Н),КОРАБЕЛЬНИЙ Р-Н М.МИКОЛАЇВ,1405
data_ti_sprsti_446,14,6,ОЧАКIВСЬКА ОДПI (ВОЗНЕСЕНСЬКЕ ВIДДIЛЕННЯ),М.ВОЗНЕСЕНСЬК,1406
data_ti_sprsti_447,14,7,ОЧАКIВСЬКА ОДПI ГУ ДФС У МИКОЛАЇВСЬКIЙ ОБЛАСТI,М.ОЧАКIВ,1407
data_ti_sprsti_448,14,8,ЮЖНОУКРАЇНСЬКА ОДПI (ПЕРВОМАЙСЬКЕ ВIДДIЛЕННЯ),М.ПЕРВОМАЙСЬК,1408
data_ti_sprsti_449,14,9,ЮЖНОУКРАЇНСЬКА ОДПI ГУ ДФС У МИКОЛАЇВСЬКIЙ ОБЛАСТI,М.ЮЖНОУКРАЇНСЬК,1409
data_ti_sprsti_450,14,10,ЮЖНОУКРАЇНСЬКА ОДПI (АРБУЗИНСЬКЕ ВIДДIЛЕННЯ),АРБУЗИНСЬКИЙ Р-Н,1410
data_ti_sprsti_451,14,11,БАШТАНСЬКА ОДПI ГУ ДФС У МИКОЛАЇВСЬКIЙ ОБЛАСТI,БАШТАНСЬКИЙ Р-Н,1411
data_ti_sprsti_452,14,12,ОЧАКIВСЬКА ОДПI (БЕРЕЗАНСЬКЕ ВIДДIЛЕННЯ),БЕРЕЗАНСЬКИЙ Р-Н,1412
data_ti_sprsti_453,14,13,БАШТАНСЬКА ОДПI (БЕРЕЗНЕГУВАТСЬКЕ ВIДДIЛЕННЯ),БЕРЕЗНЕГУВАТСЬКИЙ Р-Н,1413
data_ti_sprsti_454,14,14,ЮЖНОУКРАЇНСЬКА ОДПI (БРАТСЬКЕ ВIДДIЛЕННЯ),БРАТСЬКИЙ Р-Н,1414
data_ti_sprsti_455,14,15,ОЧАКIВСЬКА ОДПI (ВЕСЕЛИНIВСЬКЕ ВIДДIЛЕННЯ),ВЕСЕЛИНIВСЬКИЙ Р-Н,1415
data_ti_sprsti_456,14,16,ОЧАКIВСЬКА ОДПI (ВОЗНЕСЕНСЬКИЙ Р-Н),ВОЗНЕСЕНСЬКИЙ Р-Н,1416
data_ti_sprsti_457,14,17,ЮЖНОУКРАЇНСЬКА ОДПI (ВРАДIЇВСЬКЕ ВIДДIЛЕННЯ),ВРАДIЇВСЬКИЙ Р-Н,1417
data_ti_sprsti_458,14,18,ЮЖНОУКРАЇНСЬКА ОДПI (ДОМАНIВСЬКЕ ВIДДIЛЕННЯ),ДОМАНIВСЬКИЙ Р-Н,1418
data_ti_sprsti_459,14,19,ОЧАКIВСЬКА ОДПI (ЄЛАНЕЦЬКЕ ВIДДIЛЕННЯ),ЄЛАНЕЦЬКИЙ Р-Н,1419
data_ti_sprsti_460,14,20,БАШТАНСЬКА ОДПI (ВIТОВСЬКЕ ВIДДIЛЕННЯ),ВIТОВСЬКИЙ Р-Н,1420
data_ti_sprsti_461,14,21,БАШТАНСЬКА ОДПI (КАЗАНКIВСЬКЕ ВIДДIЛЕННЯ),КАЗАНКIВСЬКИЙ Р-Н,1421
data_ti_sprsti_462,14,22,ЮЖНОУКРАЇНСЬКА ОДПI (КРИВООЗЕРСЬКЕ ВIДДIЛЕННЯ),КРИВООЗЕРСЬКИЙ Р-Н,1422
data_ti_sprsti_463,14,23,ОЧАКIВСЬКА ОДПI (МИКОЛАЇВСЬКЕ ВIДДIЛЕННЯ),МИКОЛАЇВСЬКИЙ Р-Н,1423
data_ti_sprsti_464,14,24,БАШТАНСЬКА ОДПI (НОВОБУЗЬКЕ ВIДДIЛЕННЯ),НОВОБУЗЬКИЙ Р-Н,1424
data_ti_sprsti_465,14,25,ОЧАКIВСЬКА ОДПI (НОВООДЕСЬКЕ ВIДДIЛЕННЯ),НОВООДЕСЬКИЙ Р-Н,1425
data_ti_sprsti_466,14,26,ОЧАКIВСЬКА ОДПI (ОЧАКIВСЬКИЙ РАЙОН),ОЧАКIВСЬКИЙ Р-Н,1426
data_ti_sprsti_467,14,27,ЮЖНОУКРАЇНСЬКА ОДПI (ПЕРВОМАЙСЬКИЙ РАЙОН),ПЕРВОМАЙСЬКИЙ Р-Н,1427
data_ti_sprsti_468,14,28,БАШТАНСЬКА ОДПI (СНIГУРIВСЬКЕ ВIДДIЛЕННЯ),СНIГУРIВСЬКИЙ Р-Н,1428
data_ti_sprsti_469,15,1,СДПI ПО РОБОТI З ВПП У М.ОДЕСI ДПС,М.ОДЕСА,1501
data_ti_sprsti_470,15,2,IЗМАЇЛЬСЬКА ОДПI ГУ ДФС В ОДЕСЬКIЙ ОБЛАСТI,М.IЗМАЇЛ,1502
data_ti_sprsti_471,15,3,ЧОРНОМОРСЬКА ОДПI ГУ ДФС В ОДЕСЬКIЙ ОБЛАСТI,М.ЧОРНОМОРСЬК,1503
data_ti_sprsti_472,15,4,ПОДIЛЬСЬКА ОДПI ГУ ДФС В ОДЕСЬКIЙ ОБЛАСТI,М.ПОДIЛЬСЬК,1504
data_ti_sprsti_473,15,5,ЧОРНОМОРСЬКА ОДПI ГУ ДФС (Б-ДНIСТРОВСЬКЕ ВIДДIЛЕННЯ),М.БIЛГОРОД-ДНIСТРОВСЬКИЙ,1505
data_ti_sprsti_474,15,6,ПОДIЛЬСЬКА ОДПI ГУ ДФС (АНАНЬЇВСЬКЕ ВIДДIЛЕННЯ),АНАНЬЇВСЬКИЙ РАЙОН/М.АНАНЬЇВ,1506
data_ti_sprsti_475,15,7,АРЦИЗЬКА ОДПI ГУ ДФС В ОДЕСЬКIЙ ОБЛАСТI,АРЦИЗЬКИЙ Р-Н,1507
data_ti_sprsti_476,15,8,ПОДIЛЬСЬКА ОДПI ГУ ДФС (БАЛТСЬКЕ ВIДДIЛЕННЯ),БАЛТСЬКИЙ Р-Н,1508
data_ti_sprsti_477,15,9,РОЗДIЛЬНЯНСЬКА ОДПI ГУ ДФС (БIЛЯЇВСЬКЕ ВIДДIЛЕННЯ),БIЛЯЇВСЬКИЙ Р-Н,1509
data_ti_sprsti_478,15,10,ЛИМАНСЬКА ОДПI ГУ ДФС (БЕРЕЗIВСЬКЕ ВIДДIЛЕННЯ),БЕРЕЗIВСЬКИЙ Р-Н,1510
data_ti_sprsti_479,15,11,IЗМАЇЛЬСЬКА ОДПI ГУ ДФС (БОЛГРАДСЬКЕ ВIДДIЛЕННЯ),БОЛГРАДСЬКИЙ Р-Н,1511
data_ti_sprsti_480,15,12,ЧОРНОМОРСЬКА ОДПI ГУ ДФС (Б-ДНIСТРОВСЬКИЙ РАЙОН),БIЛГОРОД-ДНIСТРОВСЬКИЙ Р-Н,1512
data_ti_sprsti_481,15,13,РОЗДIЛЬНЯНСЬКА ОДПI ГУ ДФС (ВЕЛИКОМИХАЙЛIВСЬКЕ ВIД-НЯ),ВЕЛИКОМИХАЙЛIВСЬКИЙ Р-Н,1513
data_ti_sprsti_482,15,14,ЛИМАНСЬКА ОДПI ГУ ДФС (IВАНIВСЬКЕ ВIДДIЛЕННЯ),IВАНIВСЬКИЙ Р-Н,1514
data_ti_sprsti_483,15,15,IЗМАЇЛЬСЬКА ОДПI ГУ ДФС (IЗМАЇЛЬСЬКИЙ РАЙОН),IЗМАЇЛЬСЬКИЙ РАЙОН,1515
data_ti_sprsti_484,15,16,IЗМАЇЛЬСЬКА ОДПI ГУ ДФС (КIЛIЙСЬКЕ ВIДДIЛЕННЯ),КIЛIЙСЬКИЙ РАЙОН,1516
data_ti_sprsti_485,15,17,ЛИМАНСЬКА ОДПI ГУ ДФС В ОДЕСЬКIЙ ОБЛАСТI,ЛИМАНСЬКИЙ Р-Н,1517
data_ti_sprsti_486,15,18,ПОДIЛЬСЬКА ОДПI ГУ ДФС (КОДИМСЬКЕ ВIДДIЛЕННЯ),КОДИМСЬКИЙ Р-Н,1518
data_ti_sprsti_487,15,19,ПОДIЛЬСЬКА ОДПI ГУ ДФС (ПОДIЛЬСЬКИЙ РАЙОH),ПОДIЛЬСЬКИЙ РАЙОН,1519
data_ti_sprsti_488,15,20,ПОДIЛЬСЬКА ОДПI ГУ ДФС (ОКНЯНСЬКE ВIДДIЛЕННЯ),ОКНЯНСЬКИЙ РАЙОН,1520
data_ti_sprsti_489,15,21,ЧОРНОМОРСЬКА ОДПI ГУ ДФС (ОВIДIОПОЛЬСЬКЕ ВIДДIЛЕННЯ),ОВIДIОПОЛЬСЬКИЙ РАЙОН,1521
data_ti_sprsti_490,15,22,ПОДIЛЬСЬКА ОДПI ГУ ДФС (ЛЮБАШIВСЬКЕ ВIДДIЛЕННЯ),ЛЮБАШIВСЬКИЙ РАЙОН/СМТ ЛЮБАШIВКА,1522
data_ti_sprsti_491,15,23,ЛИМАНСЬКА ОДПI ГУ ДФС (МИКОЛАЇВСЬКЕ ВIДДIЛЕННЯ),МИКОЛАЇВСЬКИЙ Р-Н,1523
data_ti_sprsti_492,15,24,РОЗДIЛЬНЯНСЬКА ОДПI ГУ ДФС В ОДЕСЬКIЙ ОБЛАСТI,РОЗДIЛЬНЯНСЬКИЙ Р-Н,1524
data_ti_sprsti_493,15,25,IЗМАЇЛЬСЬКА ОДПI ГУ ДФС (РЕНIЙСЬКЕ ВIДДIЛЕННЯ),М.РЕНI,1525
data_ti_sprsti_494,15,26,ПОДIЛЬСЬКА ОДПI ГУ ДФС (САВРАНСЬКЕ ВIДДIЛЕННЯ),САВРАНСЬКИЙ РАЙОН/СМТ САВРАНЬ,1526
data_ti_sprsti_495,15,27,АРЦИЗЬКА ОДПI ГУ ДФС (САРАТСЬКЕ ВIДДIЛЕННЯ),САРАТСЬКИЙ Р-Н,1527
data_ti_sprsti_496,15,28,АРЦИЗЬКА ОДПI ГУ ДФС (ТАРУТИНСЬКЕ ВIДДIЛЕННЯ),ТАРУТИНСЬКИЙ Р-Н,1528
data_ti_sprsti_497,15,29,АРЦИЗЬКА ОДПI ГУ ДФС (ТАТАРБУНАРСЬКЕ ВIДДIЛЕННЯ),ТАТАРБУНАРСЬКИЙ Р-Н,1529
data_ti_sprsti_498,15,30,РОЗДIЛЬНЯНСЬКА ОДПI ГУ ДФС (ЗАХАРIВСЬКЕ ВIДДIЛЕННЯ),ЗАХАРIВСЬКИЙ Р-Н,1530
data_ti_sprsti_499,15,31,ЛИМАНСЬКА ОДПI ГУ ДФС (ШИРЯЇВСЬКЕ ВIДДIЛЕННЯ),ШИРЯЇВСЬКИЙ Р-Н,1531
data_ti_sprsti_500,15,33,ЛИМАНСЬКА ОДПI ГУ ДФС (ЮЖНЕНСЬКЕ ВIДДIЛЕННЯ),М.ЮЖНЕ,1533
data_ti_sprsti_501,15,34,РОЗДIЛЬНЯНСЬКА ОДПI ГУ ДФС (М.ТЕПЛОДАР),М.ТЕПЛОДАР,1534
data_ti_sprsti_502,15,40,ДПI У КИЇВСЬКОМУ Р-НI М.ОДЕСА,КИЇВСЬКИЙ Р-Н М.ОДЕСА,0
data_ti_sprsti_503,15,41,ДПI У МАЛИНОВСЬКОМУ Р-НI М.ОДЕСА,МАЛИНОВСЬКИЙ Р-Н М.ОДЕСА,0
data_ti_sprsti_504,15,42,ДПI У ПРИМОРСЬКОМУ Р-НI М.ОДЕСА,ПРИМОРСЬКИЙ Р-Н М.ОДЕСА,0
data_ti_sprsti_505,15,43,ДПI В IЛЛIЧIВСЬКОМУ Р-НI М.ОДЕСА,IЛЛIЧIВСЬКИЙ Р-Н М.ОДЕСА,0
data_ti_sprsti_506,15,44,ДПI У ЖОВТНЕВОМУ Р-НI М.ОДЕСА,ЖОВТНЕВИЙ Р-Н М.ОДЕСА,0
data_ti_sprsti_507,15,45,ДПI У ЦЕНТРАЛЬНОМУ Р-НI М.ОДЕСА,ЦЕНТРАЛЬНИЙ Р-Н М.ОДЕСА,0
data_ti_sprsti_508,15,46,ДПI У ЛЕНIНСЬКОМУ Р-НI М.ОДЕСА,ЛЕНIНСЬКИЙ Р-Н М.ОДЕСА,0
data_ti_sprsti_509,15,47,ДПI У СУВОРОВСЬКОМУ Р-НI М.ОДЕСА,СУВОРОВСЬКИЙ Р-Н М.ОДЕСА,0
data_ti_sprsti_510,15,51,ДПI У КИЇВСЬКОМУ РАЙОНI М.ОДЕСИ ГУ ДФС В ОДЕСЬКIЙ ОБЛ.,КИЇВСЬКИЙ Р-Н М.ОДЕСИ,1551
data_ti_sprsti_511,15,52,ДПI У МАЛИНОВСЬКОМУ Р-НI М.ОДЕСИ ГУ ДФС В ОДЕСЬКIЙ ОБЛ,МАЛИНОВСЬКИЙ Р-Н М.ОДЕСИ,1552
data_ti_sprsti_512,15,53,ДПI У ПРИМОРСЬКОМУ Р-НI М.ОДЕСИ ГУ ДФС В ОДЕСЬКIЙ ОБЛ.,ПРИМОРСЬКИЙ,1553
data_ti_sprsti_513,15,54,ДПI У СУВОРОВСЬКОМУ Р-НI М.ОДЕСИ ГУ ДФС В ОДЕСЬКIЙ ОБЛ,СУВОРОВСЬКИЙ Р-Н М.ОДЕСИ,1554
data_ti_sprsti_514,16,1,ДПI У М. ПОЛТАВI ГУ ДФС У ПОЛТАВСЬКIЙ ОБЛАСТI,М.ПОЛТАВА,1601
data_ti_sprsti_515,16,2,КРЕМЕНЧУЦЬКА ОДПI ГУ ДФС (ГОРIШНЬОПЛАВНIВСЬКЕ ВIД-НЯ),М.ГОРIШНI ПЛАВНI,1602
data_ti_sprsti_516,16,3,КРЕМЕНЧУЦЬКА ОДПI ГУ ДФС У ПОЛТАВСЬКIЙ ОБЛАСТI,М.КРЕМЕНЧУК,1603
data_ti_sprsti_517,16,4,ЛУБЕНСЬКА ОБ'ЄДНАНА ДПI,М.ЛУБНИ,1618
data_ti_sprsti_518,16,5,МИРГОРОДСЬКА ОБ'ЄДНАНА ДПI,М.МИРГОРОД,1620
data_ti_sprsti_519,16,6,МИРГОРОДСЬКА ОДПI ГУ ДФС (ВЕЛИКОБАГАЧАНСЬКЕ ВIД-НЯ),ВЕЛИКОБАГАЧАНСЬКИЙ Р-Н,1606
data_ti_sprsti_520,16,7,ГАДЯЦЬКА ОДПI ГУ ДФС У ПОЛТАВСЬКIЙ ОБЛАСТI,ГАДЯЦЬКИЙ Р-Н,1607
data_ti_sprsti_521,16,8,КРЕМЕНЧУЦЬКА ОДПI ГУ ДФС (ГЛОБИНСЬКЕ ВIДДIЛЕННЯ),ГЛОБИНСЬКИЙ Р-Н,1608
data_ti_sprsti_522,16,9,ЛУБЕНСЬКА ОДПI ГУ ДФС (ГРЕБIНКIВСЬКЕ ВIДДIЛЕННЯ),ГРЕБIНКIВСЬКИЙ Р-Н,1609
data_ti_sprsti_523,16,10,ПОЛТАВСЬКА ОДПI ГУ ДФС (ДИКАНСЬКЕ ВIДДIЛЕННЯ),ДИКАНСЬКИЙ Р-Н,1610
data_ti_sprsti_524,16,11,ГАДЯЦЬКА ОДПI ГУ ДФС (ЗIНЬКIВСЬКЕ ВIДДIЛЕННЯ),ЗIНЬКIВСЬКИЙ Р-Н,1611
data_ti_sprsti_525,16,12,КАРЛIВСЬКА ОДПI ГУ ДФС У ПОЛТАВСЬКIЙ ОБЛАСТI,КАРЛIВСЬКИЙ Р-Н,1612
data_ti_sprsti_526,16,13,КРЕМЕНЧУЦЬКА ОДПI ГУ ДФС (КОБЕЛЯЦЬКЕ ВIДДIЛЕННЯ),КОБЕЛЯЦЬКИЙ Р-Н,1613
data_ti_sprsti_527,16,14,КРЕМЕНЧУЦЬКА ОДПI ГУ ДФС (КОЗЕЛЬЩИНСЬКЕ ВIД-НЯ),КОЗЕЛЬЩИНСЬКИЙ Р-Н,1614
data_ti_sprsti_528,16,15,ГАДЯЦЬКА ОДПI ГУ ДФС (КОТЕЛЕВСЬКЕ ВIДДIЛЕННЯ),КОТЕЛЕВСЬКИЙ Р-Н,1615
data_ti_sprsti_529,16,16,КРЕМЕНЧУЦЬКА ОДПI ГУ ДФС У ПОЛТАВСЬКIЙ ОБЛАСТI,КРЕМЕНЧУЦЬКИЙ Р-Н,1616
data_ti_sprsti_530,16,17,ГАДЯЦЬКА ОДПI ГУ ДФС (ЛОХВИЦЬКЕ ВIДДIЛЕННЯ),ЛОХВИЦЬКИЙ Р-Н,1617
data_ti_sprsti_531,16,18,ЛУБЕНСЬКА ОДПI ГУ ДФС У ПОЛТАВСЬКIЙ ОБЛАСТI,ЛУБЕНСЬКИЙ Р-Н,1618
data_ti_sprsti_532,16,19,КАРЛIВСЬКА ОДПI ГУ ДФС (МАШIВСЬКЕ ВIДДIЛЕННЯ),МАШIВСЬКИЙ Р-Н,1619
data_ti_sprsti_533,16,20,МИРГОРОДСЬКА ОДПI ГУ ДФС У ПОЛТАВСЬКIЙ ОБЛАСТI,МИРГОРОДСЬКИЙ Р-Н,1620
data_ti_sprsti_534,16,21,ПОЛТАВСЬКА ОДПI ГУ ДФС (НОВОСАНЖАРСЬКЕ ВIДДIЛЕННЯ),НОВОСАНЖАРСЬКИЙ Р-Н,1621
data_ti_sprsti_535,16,22,ЛУБЕНСЬКА ОДПI ГУ ДФС (ОРЖИЦЬКЕ ВIДДIЛЕННЯ),ОРЖИЦЬКИЙ Р-Н,1622
data_ti_sprsti_536,16,23,ЛУБЕНСЬКА ОДПI ГУ ДФС (ПИРЯТИНСЬКЕ ВIДДIЛЕННЯ),ПИРЯТИНСЬКИЙ Р-Н,1623
data_ti_sprsti_537,16,24,ПОЛТАВСЬКА ОДПI ГУ ДФС У ПОЛТАВСЬКIЙ ОБЛАСТI,ПОЛТАВСЬКИЙ Р-Н,1624
data_ti_sprsti_538,16,25,ПОЛТАВСЬКА ОДПI ГУ ДФС (РЕШЕТИЛIВСЬКЕ ВIДДIЛЕННЯ),РЕШЕТИЛIВСЬКИЙ Р-Н,1625
data_ti_sprsti_539,16,26,ЛУБЕНСЬКА ОДПI ГУ ДФС (СЕМЕНIВСЬКЕ ВIДДIЛЕННЯ),СЕМЕНIВСЬКИЙ Р-Н,1626
data_ti_sprsti_540,16,27,ЛУБЕНСЬКА ОДПI ГУ ДФС (ХОРОЛЬСЬКЕ ВIДДIЛЕННЯ),ХОРОЛЬСЬКИЙ Р-Н,1627
data_ti_sprsti_541,16,28,ЛУБЕНСЬКА ОДПI ГУ ДФС (ЧОРНУХИНСЬКЕ ВIДДIЛЕННЯ),ЧОРНУХИНСЬКИЙ Р-Н,1628
data_ti_sprsti_542,16,29,КАРЛIВСЬКА ОДПI ГУ ДФС (ЧУТIВСЬКЕ ВIДДIЛЕННЯ),ЧУТIВСЬКИЙ Р-Н,1629
data_ti_sprsti_543,16,30,МИРГОРОДСЬКА ОДПI ГУ ДФС (ШИШАЦЬКЕ ВIДДIЛЕННЯ),ШИШАЦЬКИЙ Р-Н,1630
data_ti_sprsti_544,16,32,ДПI У М.ПОЛТАВI,КИЇВСЬКИЙ Р-Н М.ПОЛТАВА,1601
data_ti_sprsti_545,16,33,ДПI У М.ПОЛТАВI,ПОДIЛЬСЬКИЙ Р-Н М.ПОЛТАВА,1601
data_ti_sprsti_546,16,34,ДПI У М.ПОЛТАВI,ШЕВЧЕНКIВСЬКИЙ Р-Н М.ПОЛТАВА,1601
data_ti_sprsti_547,16,35,КРЕМЕНЧУЦЬКА ОБ'ЄДНАНА ДПI,АВТОЗАВОДСЬКИЙ Р-Н М.КРЕМЕНЧУК,1603
data_ti_sprsti_548,16,36,КРЕМЕНЧУЦЬКА ОБ'ЄДНАНА ДПI,КРЮКIВСЬКИЙ Р-Н М.КРЕМЕНЧУК,1603
data_ti_sprsti_549,17,1,РIВНЕНСЬКА   ОДПI  ГУ ДФС (БЕРЕЗНIВСЬКЕ ВIДДIЛЕННЯ),БЕРЕЗНIВСЬКИЙ РАЙОН/М.БЕРЕЗНЕ,1701
data_ti_sprsti_550,17,2,САРНЕНСЬКА ОДПI ГУ ДФС  (ВОЛОДИМИРЕЦЬКЕ ВIДДIЛЕННЯ),ВОЛОДИМИРЕЦЬКИЙ РАЙОН/СМТ ВОЛОДИМИРЕЦЬ,1702
data_ti_sprsti_551,17,3,РIВНЕНСЬКА   ОДПI  ГУ ДФС  (ГОЩАНСЬКЕ ВIДДIЛЕННЯ),ГОЩАНСЬКИЙ РАЙОН/СМТ.ГОЩА,1703
data_ti_sprsti_552,17,4,ДУБЕНСЬКА ОДПI ГУ ДФС У РIВНЕНСЬКIЙ ОБЛАСТI,ДУБЕНСЬКИЙ РАЙОН/М. ДУБНО,1704
data_ti_sprsti_553,17,5,САРНЕНСЬКА ОДПI ГУ ДФС  (ДУБРОВИЦЬКЕ ВIДДIЛЕННЯ),ДУБРОВИЦЬКИЙ РАЙОН/М.ДУБРОВИЦЯ,1705
data_ti_sprsti_554,17,6,САРНЕНСЬКА ОДПI ГУ ДФС  (ЗАРIЧНЕНСЬКЕ ВIДДIЛЕННЯ),ЗАРIЧНЕНСЬКИЙ РАЙОН/СМТ ЗАРIЧНЕ,1706
data_ti_sprsti_555,17,7,РIВНЕНСЬКА   ОДПI  ГУ ДФС  (ЗДОЛБУНIВСЬКЕ ВIДДIЛЕННЯ),ЗДОЛБУНIВСЬКИЙ РАЙОН/М.ЗДОЛБУНIВ,1707
data_ti_sprsti_556,17,8,РIВНЕНСЬКА   ОДПI  ГУ ДФС  (КОРЕЦЬКЕ  ВIДДIЛЕННЯ),КОРЕЦЬКИЙ РАЙОН/М.КОРЕЦЬ,1708
data_ti_sprsti_557,17,9,РIВНЕНСЬКА   ОДПI  ГУ ДФС  (КОСТОПIЛЬСЬКЕ ВIДДIЛЕННЯ),КОСТОПIЛЬСЬКИЙ РАЙОН/М.КОСТОПIЛЬ,1709
data_ti_sprsti_558,17,10,ДУБЕНСЬКА ОДПI ГУ ДФС  (МЛИНIВСЬКЕ ВIДДIЛЕННЯ),МЛИНIВСЬКИЙ РАЙОН/СМТ МЛИНIВ,1710
data_ti_sprsti_559,17,11,РIВНЕНСЬКА   ОДПI  ГУ ДФС  (ОСТРОЗЬКЕ ВIДДIЛЕННЯ),ОСТРОЗЬКИЙ РАЙОН/М.ОСТРОГ,1711
data_ti_sprsti_560,17,12,РIВНЕНСЬКА   ОДПI  ГУ ДФС У РIВНЕНСЬКIЙ ОБЛАСТI,РIВНЕНСЬКИЙ РАЙОН/М.РIВНЕ,1712
data_ti_sprsti_561,17,13,САРНЕНСЬКА ОДПI ГУ ДФС  (РОКИТНIВСЬКЕ ВIДДIЛЕННЯ),РОКИТНIВСЬКИЙ РАЙОН/СМТ РОКИТНЕ,1713
data_ti_sprsti_562,17,14,САРНЕНСЬКА ОДПI ГУ ДФС У РIВНЕНСЬКIЙ ОБЛАСТI,САРНЕНСЬКИЙ РАЙОН/М.САРНИ,1714
data_ti_sprsti_563,17,15,ДУБЕНСЬКА ОДПI ГУ ДФС  (РАДИВИЛIВСЬКЕ ВIДДIЛЕННЯ),РАДИВИЛIВСЬКИЙ РАЙОН/М.РАДИВИЛIВ,1715
